country,year,macro_region,meso_region,development_level,gdp_per_capita,gdp_volume,hdi,ECI,code,country_population_2018,country_population_2018_level,lat,lon,count,relative_1M_count
new zealand,2013,Oceania,Oceania,Developed economies,40439.0,193858465262.0,0.9209999999999999,0.483484,NZL,4743131.0,1-5M,-41.0,174.0,991,208.9337190982075
new zealand,2014,Oceania,Oceania,Developed economies,40439.0,193858465262.0,0.9209999999999999,0.483484,NZL,4743131.0,1-5M,-41.0,174.0,1007,212.30701829656402
new zealand,2015,Oceania,Oceania,Developed economies,40439.0,193858465262.0,0.9209999999999999,0.483484,NZL,4743131.0,1-5M,-41.0,174.0,755,159.1775559224487
new zealand,2016,Oceania,Oceania,Developed economies,40439.0,193858465262.0,0.9209999999999999,0.483484,NZL,4743131.0,1-5M,-41.0,174.0,802,169.086622317621
new zealand,2017,Oceania,Oceania,Developed economies,40439.0,193858465262.0,0.9209999999999999,0.483484,NZL,4743131.0,1-5M,-41.0,174.0,660,139.1485919322068
new zealand,2018,Oceania,Oceania,Developed economies,40439.0,193858465262.0,0.9209999999999999,0.483484,NZL,4743131.0,1-5M,-41.0,174.0,611,128.81786313723993
nicaragua,2009,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,3,0.4640010938052451
nicaragua,2010,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,2,0.3093340625368301
nicaragua,2011,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,11,1.7013373439525654
nicaragua,2012,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,35,5.413346094394527
nicaragua,2013,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,46,7.114683438347092
nicaragua,2014,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,41,6.341348282005017
nicaragua,2015,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,18,2.784006562831471
nicaragua,2016,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,33,5.104012031857696
nicaragua,2017,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,71,10.981359220057469
nicaragua,2018,Americas,Central America,Developing economies,5687.0,36311830072.0,0.6509999999999999,-1.33756,NIC,6465502.0,5-50M,13.0,-85.0,55,8.506686719762827
nigeria,2007,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,13,0.06636896442232951
nigeria,2008,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,12,0.0612636594667657
nigeria,2009,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,17,0.08679018424458475
nigeria,2010,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,37,0.18889628335586092
nigeria,2011,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,26,0.13273792884465901
nigeria,2012,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,56,0.2858970775115733
nigeria,2013,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,75,0.3828978716672856
nigeria,2014,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,72,0.3675819568005942
nigeria,2015,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,80,0.4084243964451047
nigeria,2016,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,247,1.2610103240242607
nigeria,2017,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,390,1.9910689326698854
nigeria,2018,Africa,Western Africa,Developing economies,5888.0,1123780567076.0,0.534,-1.90268,NGA,195874685.0,100-500M,10.0,8.0,591,3.017235228738211
north korea,2013,Asia,Eastern Asia,Developing economies,,,,,PRK,25549606.0,5-50M,40.0,127.0,11,0.430535014903948
north korea,2014,Asia,Eastern Asia,Developing economies,,,,,PRK,25549606.0,5-50M,40.0,127.0,15,0.5870932021417473
north korea,2015,Asia,Eastern Asia,Developing economies,,,,,PRK,25549606.0,5-50M,40.0,127.0,11,0.430535014903948
north korea,2016,Asia,Eastern Asia,Developing economies,,,,,PRK,25549606.0,5-50M,40.0,127.0,7,0.2739768276661487
north korea,2017,Asia,Eastern Asia,Developing economies,,,,,PRK,25549606.0,5-50M,40.0,127.0,4,0.1565581872377993
north macedonia,2008,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,7,3.3606070600593294
north macedonia,2009,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,27,12.9623415173717
north macedonia,2010,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,17,8.161474288715514
north macedonia,2011,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,25,12.002168071640462
north macedonia,2012,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,41,19.683555637490358
north macedonia,2013,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,78,37.44676438351824
north macedonia,2014,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,96,46.088325395099375
north macedonia,2015,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,122,58.57058018960546
north macedonia,2016,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,84,40.32728472071195
north macedonia,2017,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,114,54.72988640668051
north macedonia,2018,Europe,Southern Europe,Transition economies,15299.0,31852356726.0,0.759,-0.29030300000000003,MKD,2082956.9999999998,1-5M,41.99,21.44,77,36.96667766065262
norway,2007,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,9,1.686037362587955
norway,2008,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,107,20.045110866323466
norway,2009,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,327,61.25935750736236
norway,2010,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,487,91.23335506448156
norway,2011,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,562,105.28366641938119
norway,2012,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,906,169.72776116718745
norway,2013,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,1274,238.66795554856162
norway,2014,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,1414,264.89520341104094
norway,2015,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,1115,208.88129547617442
norway,2016,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,884,165.60633650308358
norway,2017,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,704,131.8855892513245
norway,2018,Europe,Northern Europe,Developed economies,62183.0,328136868121.0,0.9540000000000001,1.09466,NOR,5337960.0,5-50M,62.0,10.0,770,144.24986324363616
oman,2011,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,14,2.8988652185040364
oman,2012,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,15,3.1059270198257534
oman,2013,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,22,4.555359629077771
oman,2014,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,31,6.418915840973224
oman,2015,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,47,9.731904662120694
oman,2016,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,63,13.044893483268163
oman,2017,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,93,19.25674752291967
oman,2018,Asia,Western Asia,Developing economies,41068.0,191622190134.0,0.8340000000000001,-0.0609077,OMN,4829476.0,1-5M,21.0,57.0,118,24.43329255596259
pakistan,2008,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,5,0.023559536040737416
pakistan,2009,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,6,0.0282714432488849
pakistan,2010,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,19,0.08952623695480218
pakistan,2011,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,47,0.2214596387829317
pakistan,2012,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,224,1.0554672146250361
pakistan,2013,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,338,1.5926246363538492
pakistan,2014,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,434,2.0449677283360077
pakistan,2015,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,306,1.4418436056931299
pakistan,2016,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,300,1.413572162444245
pakistan,2017,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,311,1.4654031417338673
pakistan,2018,Asia,Southern Asia,Developing economies,5249.0,1091292607466.0,0.56,-0.859978,PAK,212228288.0,100-500M,30.0,70.0,328,1.5455055642723745
panama,2009,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,4,0.9576553532455417
panama,2011,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,3,0.7182415149341563
panama,2012,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,8,1.9153107064910835
panama,2013,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,21,5.027690604539094
panama,2014,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,15,3.5912075746707814
panama,2015,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,9,2.1547245448024688
panama,2016,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,2,0.47882767662277087
panama,2017,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,3,0.7182415149341563
panama,2018,Americas,Central America,Developing economies,24472.0,100500940363.0,0.795,0.119062,PAN,4176868.0000000005,1-5M,9.0,-80.0,27,6.464173634407407
papua new guinea,2015,Oceania,Oceania,Developing economies,4269.0,36025584650.0,0.5429999999999999,-2.00821,PNG,8606324.0,5-50M,-6.0,147.0,1,0.11619362691899585
paraguay,2009,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,18,2.5876684086946233
paraguay,2010,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,28,4.025261969080526
paraguay,2011,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,19,2.7314277647332137
paraguay,2012,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,20,2.8751871207718036
paraguay,2013,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,24,3.4502245449261646
paraguay,2014,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,70,10.063154922701314
paraguay,2015,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,39,5.606614885505017
paraguay,2016,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,46,6.6129303777751485
paraguay,2017,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,23,3.3064651888875742
paraguay,2018,Americas,South America,Developing economies,12972.0,89077357209.0,0.7240000000000001,-0.676455,PRY,6956069.0,5-50M,-23.0,-58.0,18,2.5876684086946233
peru,2007,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,1,0.03126048691647026
peru,2008,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,5,0.1563024345823513
peru,2009,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,38,1.18789850282587
peru,2010,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,106,3.3136116131458477
peru,2011,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,149,4.657812550554069
peru,2012,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,382,11.94150600209164
peru,2013,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,515,16.099150761982184
peru,2014,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,547,17.09948634330923
peru,2015,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,494,15.442680536736308
peru,2016,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,453,14.161000573161028
peru,2017,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,455,14.223521546993968
peru,2018,Americas,South America,Developing economies,13772.0,433059982554.0,0.759,-0.598962,PER,31989265.0,5-50M,-10.0,-76.0,435,13.598311808664564
philippines,2004,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,3,0.028129027549325798
philippines,2005,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,13,0.12189245271374512
philippines,2006,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,12,0.11251611019730319
philippines,2007,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,15,0.14064513774662898
philippines,2008,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,61,0.5719568935029579
philippines,2009,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,89,0.8344944839633319
philippines,2010,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,136,1.2751825822361027
philippines,2011,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,266,2.494107109373554
philippines,2012,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,488,4.575655148023663
philippines,2013,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,948,8.888772705586952
philippines,2014,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,1260,11.814191570716835
philippines,2015,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,1336,12.526793601966421
philippines,2016,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,1584,14.85212654604402
philippines,2017,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,1915,17.9556959189863
philippines,2018,Asia,South-eastern Asia,Developing economies,8340.0,877179868894.0,0.7120000000000001,0.381087,PHL,106651394.0,100-500M,13.0,122.0,1828,17.13995412005585
poland,2007,Europe,Eastern Europe,Developed economies,29931.0,1136624204731.0,0.872,1.0943200000000002,POL,37921585.0,5-50M,52.0,20.0,27,0.7119955560929218
